OrderID ,OrderDate,ShipDate,ProductID, CustomerID,RegionID,SalesRepID,Quantity ,UnitPrice,Discount,Revenue,Profit,Target,Forecast
03711,29-01-2029,05-02-2029,P002,C005,R001,S007,77,250,0.15,16362.5,4908.75,17998.75,17180.625
03712,30-01-2029,06-02-2029,P006,C004,R008,S001,61,250,0.1,13725,4117.5,15097.5,14411.25
03713,30-01-2029,06-02-2029,P009,C004,R006,S004,68,1200,0,81600,24480,89760,85680
03714,31-01-2029,07-02-2029,P005,C006,R002,S002,61,3200,0,195200,58560,214720,204960
03715,31-01-2029,07-02-2029,P001,C002,R007,S010,12,250,0,3000,900,3300,3150
03716,01-02-2029,08-02-2029,P009,C001,R005,S002,33,4500,0.1,133650,40095,147015,140332.5
03717,01-02-2029,08-02-2029,P010,C002,R007,S010,23,250,0.1,5175,1552.5,5692.5,5433.75
03718,02-02-2029,09-02-2029,P004,C006,R002,S007,19,250,0.05,4512.5,1353.75,4963.75,4738.125
03719,02-02-2029,09-02-2029,P002,C004,R008,S010,57,4500,0.15,218025,65407.5,239827.5,228926.25
03720,03-02-2029,10-02-2029,P006,C010,R002,S001,20,250,0.15,4250,1275,4675,4462.5
03721,03-02-2029,10-02-2029,P004,C007,R005,S003,83,4500,0.05,354825,106447.5,390307.5,372566.25
03722,04-02-2029,11-02-2029,P003,C001,R003,S008,32,500,0,16000,4800,17600,16800
03723,04-02-2029,11-02-2029,P009,C007,R006,S009,40,3200,0.1,115200,34560,126720,120960
03724,05-02-2029,12-02-2029,P008,C010,R002,S008,59,4500,0.1,238950,71685,262845,250897.5
03725,05-02-2029,12-02-2029,P001,C004,R005,S004,91,250,0,22750,6825,25025,23887.5
03726,06-02-2029,13-02-2029,P001,C005,R003,S010,84,1200,0,100800,30240,110880,105840
03727,06-02-2029,13-02-2029,P003,C010,R010,S004,44,3200,0.15,119680,35904,131648,125664
03728,07-02-2029,14-02-2029,P008,C008,R005,S002,54,3200,0.05,164160,49248,180576,172368
03729,07-02-2029,14-02-2029,P010,C002,R009,S007,14,250,0.15,2975,892.5,3272.5,3123.75
03730,08-02-2029,15-02-2029,P008,C001,R006,S008,76,4500,0.1,307800,92340,338580,323190
03731,08-02-2029,15-02-2029,P009,C007,R002,S002,55,250,0.05,13062.5,3918.75,14368.75,13715.625
03732,09-02-2029,16-02-2029,P006,C006,R004,S005,63,4500,0.15,240975,72292.5,265072.5,253023.75
03733,09-02-2029,16-02-2029,P004,C003,R010,S006,63,3200,0,201600,60480,221760,211680
03734,10-02-2029,17-02-2029,P004,C006,R005,S001,18,500,0.05,8550,2565,9405,8977.5
03735,10-02-2029,17-02-2029,P007,C006,R004,S010,43,1200,0.15,43860,13158,48246,46053
03736,11-02-2029,18-02-2029,P004,C003,R002,S004,89,4500,0.1,360450,108135,396495,378472.5
03737,11-02-2029,18-02-2029,P006,C003,R001,S001,94,250,0,23500,7050,25850,24675
03738,12-02-2029,19-02-2029,P004,C009,R008,S007,18,500,0.05,8550,2565,9405,8977.5
03739,12-02-2029,19-02-2029,P009,C001,R001,S005,73,500,0.15,31025,9307.5,34127.5,32576.25
03740,13-02-2029,20-02-2029,P002,C002,R008,S005,97,1200,0.15,98940,29682,108834,103887
03741,13-02-2029,20-02-2029,P003,C010,R010,S002,80,1200,0.1,86400,25920,95040,90720
03742,14-02-2029,21-02-2029,P010,C004,R008,S005,40,1200,0.1,43200,12960,47520,45360
03743,14-02-2029,21-02-2029,P008,C002,R010,S002,65,250,0.1,14625,4387.5,16087.5,15356.25
03744,15-02-2029,22-02-2029,P004,C004,R006,S001,95,1200,0,114000,34200,125400,119700
03745,15-02-2029,22-02-2029,P005,C008,R002,S006,44,4500,0.05,188100,56430,206910,197505
03746,16-02-2029,23-02-2029,P001,C007,R005,S007,97,1200,0.05,110580,33174,121638,116109
03747,16-02-2029,23-02-2029,P007,C009,R006,S002,27,3200,0,86400,25920,95040,90720
03748,17-02-2029,24-02-2029,P001,C002,R008,S010,78,250,0.05,18525,5557.5,20377.5,19451.25
03749,17-02-2029,24-02-2029,P005,C002,R003,S007,15,3200,0.05,45600,13680,50160,47880
03750,18-02-2029,25-02-2029,P007,C009,R010,S007,53,1200,0.15,54060,16218,59466,56763
03751,18-02-2029,25-02-2029,P006,C008,R001,S008,77,250,0.05,18287.5,5486.25,20116.25,19201.875
03752,19-02-2029,26-02-2029,P008,C003,R008,S010,40,1200,0.05,45600,13680,50160,47880
03753,19-02-2029,26-02-2029,P002,C010,R008,S010,89,250,0,22250,6675,24475,23362.5
03754,20-02-2029,27-02-2029,P008,C005,R009,S006,6,500,0.1,2700,810,2970,2835
03755,20-02-2029,27-02-2029,P009,C004,R006,S009,14,4500,0.1,56700,17010,62370,59535
03756,21-02-2029,28-02-2029,P004,C010,R003,S007,73,3200,0.05,221920,66576,244112,233016
03757,21-02-2029,28-02-2029,P005,C008,R009,S003,24,3200,0.1,69120,20736,76032,72576
03758,22-02-2029,01-03-2029,P007,C004,R005,S008,57,4500,0.1,230850,69255,253935,242392.5
03759,22-02-2029,01-03-2029,P007,C007,R008,S009,65,3200,0.1,187200,56160,205920,196560
03760,23-02-2029,02-03-2029,P010,C004,R008,S004,82,250,0,20500,6150,22550,21525
03761,23-02-2029,02-03-2029,P004,C002,R004,S005,77,1200,0.15,78540,23562,86394,82467
03762,24-02-2029,03-03-2029,P006,C003,R005,S010,17,1200,0,20400,6120,22440,21420
03763,24-02-2029,03-03-2029,P006,C008,R001,S004,35,1200,0.15,35700,10710,39270,37485
03764,25-02-2029,04-03-2029,P009,C010,R007,S008,100,3200,0,320000,96000,352000,336000
03765,25-02-2029,04-03-2029,P004,C006,R008,S004,7,3200,0.1,20160,6048,22176,21168
03766,26-02-2029,05-03-2029,P005,C002,R004,S008,34,4500,0.15,130050,39015,143055,136552.5
03767,26-02-2029,05-03-2029,P009,C010,R006,S008,73,1200,0,87600,26280,96360,91980
03768,27-02-2029,06-03-2029,P004,C004,R001,S007,21,3200,0.15,57120,17136,62832,59976
03769,27-02-2029,06-03-2029,P008,C010,R005,S003,71,1200,0,85200,25560,93720,89460
03770,28-02-2029,07-03-2029,P005,C005,R003,S006,75,500,0.15,31875,9562.5,35062.5,33468.75
03771,28-02-2029,07-03-2029,P002,C003,R001,S001,32,3200,0,102400,30720,112640,107520
03772,01-03-2029,08-03-2029,P003,C010,R010,S002,65,250,0.05,15437.5,4631.25,16981.25,16209.375
03773,01-03-2029,08-03-2029,P010,C007,R003,S003,54,4500,0.1,218700,65610,240570,229635
03774,02-03-2029,09-03-2029,P009,C001,R009,S003,5,3200,0,16000,4800,17600,16800
03775,02-03-2029,09-03-2029,P010,C003,R010,S002,69,500,0.15,29325,8797.5,32257.5,30791.25
03776,03-03-2029,10-03-2029,P001,C004,R009,S009,16,1200,0.05,18240,5472,20064,19152
03777,03-03-2029,10-03-2029,P007,C008,R008,S009,94,250,0,23500,7050,25850,24675
03778,04-03-2029,11-03-2029,P007,C001,R007,S001,51,250,0.1,11475,3442.5,12622.5,12048.75
03779,04-03-2029,11-03-2029,P002,C006,R008,S002,19,500,0,9500,2850,10450,9975
03780,05-03-2029,12-03-2029,P006,C010,R009,S003,26,500,0,13000,3900,14300,13650
03781,05-03-2029,12-03-2029,P002,C010,R005,S003,49,500,0.15,20825,6247.5,22907.5,21866.25
03782,06-03-2029,13-03-2029,P005,C002,R007,S003,32,500,0.1,14400,4320,15840,15120
03783,06-03-2029,13-03-2029,P006,C007,R006,S004,26,3200,0.15,70720,21216,77792,74256
03784,07-03-2029,14-03-2029,P006,C008,R001,S006,95,1200,0,114000,34200,125400,119700
03785,07-03-2029,14-03-2029,P010,C009,R002,S003,13,1200,0.15,13260,3978,14586,13923
03786,08-03-2029,15-03-2029,P010,C003,R001,S004,64,250,0.15,13600,4080,14960,14280
03787,08-03-2029,15-03-2029,P010,C005,R009,S010,87,1200,0.1,93960,28188,103356,98658
03788,09-03-2029,16-03-2029,P002,C005,R009,S004,26,3200,0.15,70720,21216,77792,74256
03789,09-03-2029,16-03-2029,P010,C003,R005,S010,9,250,0.15,1912.5,573.75,2103.75,2008.125
03790,10-03-2029,17-03-2029,P002,C003,R001,S006,97,1200,0.15,98940,29682,108834,103887
03791,10-03-2029,17-03-2029,P005,C004,R007,S002,44,1200,0,52800,15840,58080,55440
03792,11-03-2029,18-03-2029,P009,C001,R001,S009,23,250,0.1,5175,1552.5,5692.5,5433.75
03793,11-03-2029,18-03-2029,P001,C010,R002,S004,39,500,0,19500,5850,21450,20475
03794,12-03-2029,19-03-2029,P010,C007,R004,S006,33,4500,0,148500,44550,163350,155925
03795,12-03-2029,19-03-2029,P006,C007,R006,S006,25,3200,0,80000,24000,88000,84000
03796,13-03-2029,20-03-2029,P010,C010,R005,S007,40,250,0,10000,3000,11000,10500
03797,13-03-2029,20-03-2029,P010,C010,R005,S010,41,1200,0.05,46740,14022,51414,49077
03798,14-03-2029,21-03-2029,P004,C005,R005,S010,18,250,0,4500,1350,4950,4725
03799,14-03-2029,21-03-2029,P008,C008,R001,S006,47,3200,0.15,127840,38352,140624,134232
03800,15-03-2029,22-03-2029,P010,C005,R006,S006,21,500,0,10500,3150,11550,11025
03801,15-03-2029,22-03-2029,P009,C001,R001,S006,43,4500,0.05,183825,55147.5,202207.5,193016.25
03802,16-03-2029,23-03-2029,P001,C007,R008,S003,99,500,0,49500,14850,54450,51975
03803,16-03-2029,23-03-2029,P008,C002,R005,S010,85,1200,0.05,96900,29070,106590,101745
03804,17-03-2029,24-03-2029,P004,C001,R007,S006,14,4500,0,63000,18900,69300,66150
03805,17-03-2029,24-03-2029,P002,C007,R002,S006,100,500,0,50000,15000,55000,52500
03806,18-03-2029,25-03-2029,P002,C002,R006,S005,31,1200,0.1,33480,10044,36828,35154
03807,18-03-2029,25-03-2029,P008,C007,R007,S004,53,1200,0.05,60420,18126,66462,63441
03808,19-03-2029,26-03-2029,P004,C005,R009,S005,52,250,0.05,12350,3705,13585,12967.5
03809,19-03-2029,26-03-2029,P005,C008,R008,S005,97,500,0.1,43650,13095,48015,45832.5
03810,20-03-2029,27-03-2029,P004,C004,R006,S001,5,500,0.1,2250,675,2475,2362.5
03811,20-03-2029,27-03-2029,P007,C010,R001,S007,7,3200,0.05,21280,6384,23408,22344
03812,21-03-2029,28-03-2029,P004,C008,R010,S004,22,3200,0.1,63360,19008,69696,66528
03813,21-03-2029,28-03-2029,P010,C009,R005,S005,86,1200,0.1,92880,27864,102168,97524
03814,22-03-2029,29-03-2029,P006,C009,R001,S010,82,500,0.15,34850,10455,38335,36592.5
03815,22-03-2029,29-03-2029,P008,C010,R004,S009,47,250,0.1,10575,3172.5,11632.5,11103.75
03816,23-03-2029,30-03-2029,P005,C007,R008,S003,77,250,0.1,17325,5197.5,19057.5,18191.25
03817,23-03-2029,30-03-2029,P003,C002,R006,S005,10,4500,0,45000,13500,49500,47250
03818,24-03-2029,31-03-2029,P007,C004,R004,S005,17,1200,0.15,17340,5202,19074,18207
03819,24-03-2029,31-03-2029,P007,C009,R008,S004,98,4500,0.05,418950,125685,460845,439897.5
03820,25-03-2029,01-04-2029,P008,C005,R006,S005,5,4500,0.1,20250,6075,22275,21262.5
03821,25-03-2029,01-04-2029,P002,C010,R007,S010,29,1200,0.15,29580,8874,32538,31059
03822,26-03-2029,02-04-2029,P009,C003,R006,S010,13,500,0.15,5525,1657.5,6077.5,5801.25
03823,26-03-2029,02-04-2029,P007,C002,R006,S004,81,3200,0.05,246240,73872,270864,258552
03824,27-03-2029,03-04-2029,P003,C004,R008,S001,80,3200,0.15,217600,65280,239360,228480
03825,27-03-2029,03-04-2029,P004,C007,R002,S008,20,3200,0.15,54400,16320,59840,57120
03826,28-03-2029,04-04-2029,P005,C005,R008,S006,46,1200,0,55200,16560,60720,57960
03827,28-03-2029,04-04-2029,P010,C008,R008,S004,86,250,0.15,18275,5482.5,20102.5,19188.75
03828,29-03-2029,05-04-2029,P002,C008,R008,S001,82,1200,0.1,88560,26568,97416,92988
03829,29-03-2029,05-04-2029,P010,C004,R009,S009,55,3200,0.05,167200,50160,183920,175560
03830,30-03-2029,06-04-2029,P006,C003,R008,S010,88,3200,0.15,239360,71808,263296,251328
03831,30-03-2029,06-04-2029,P005,C004,R003,S002,10,4500,0.05,42750,12825,47025,44887.5
03832,31-03-2029,07-04-2029,P007,C005,R006,S006,62,1200,0,74400,22320,81840,78120
03833,31-03-2029,07-04-2029,P001,C010,R003,S008,73,3200,0.15,198560,59568,218416,208488
03834,01-04-2029,08-04-2029,P006,C003,R002,S002,87,500,0,43500,13050,47850,45675
03835,01-04-2029,08-04-2029,P007,C001,R006,S010,53,3200,0,169600,50880,186560,178080
03836,02-04-2029,09-04-2029,P007,C002,R006,S008,96,3200,0.15,261120,78336,287232,274176
03837,02-04-2029,09-04-2029,P001,C010,R006,S004,49,250,0.1,11025,3307.5,12127.5,11576.25
03838,03-04-2029,10-04-2029,P001,C003,R005,S008,58,4500,0.15,221850,66555,244035,232942.5
03839,03-04-2029,10-04-2029,P010,C009,R009,S009,10,4500,0.15,38250,11475,42075,40162.5
03840,04-04-2029,11-04-2029,P010,C001,R006,S005,36,4500,0,162000,48600,178200,170100
03841,04-04-2029,11-04-2029,P007,C002,R004,S005,37,4500,0.15,141525,42457.5,155677.5,148601.25
03842,05-04-2029,12-04-2029,P002,C001,R007,S006,46,250,0.15,9775,2932.5,10752.5,10263.75
03843,05-04-2029,12-04-2029,P001,C010,R006,S007,85,4500,0.1,344250,103275,378675,361462.5
03844,06-04-2029,13-04-2029,P001,C008,R008,S004,89,3200,0,284800,85440,313280,299040
03845,06-04-2029,13-04-2029,P009,C010,R002,S003,71,3200,0.05,215840,64752,237424,226632
03846,07-04-2029,14-04-2029,P007,C008,R003,S004,45,1200,0.05,51300,15390,56430,53865
03847,07-04-2029,14-04-2029,P004,C009,R010,S003,99,500,0,49500,14850,54450,51975
03848,08-04-2029,15-04-2029,P003,C007,R001,S002,13,1200,0.05,14820,4446,16302,15561
03849,08-04-2029,15-04-2029,P006,C007,R008,S009,88,1200,0.05,100320,30096,110352,105336
03850,09-04-2029,16-04-2029,P006,C004,R001,S003,86,500,0.1,38700,11610,42570,40635
03851,09-04-2029,16-04-2029,P010,C007,R009,S002,76,1200,0,91200,27360,100320,95760
03852,10-04-2029,17-04-2029,P002,C004,R008,S003,61,500,0,30500,9150,33550,32025
03853,10-04-2029,17-04-2029,P004,C005,R008,S008,12,250,0.1,2700,810,2970,2835
03854,11-04-2029,18-04-2029,P007,C010,R003,S007,71,250,0,17750,5325,19525,18637.5
03855,11-04-2029,18-04-2029,P010,C009,R003,S008,60,500,0.1,27000,8100,29700,28350
03856,12-04-2029,19-04-2029,P010,C006,R004,S006,35,3200,0,112000,33600,123200,117600
03857,12-04-2029,19-04-2029,P002,C005,R006,S010,70,1200,0.1,75600,22680,83160,79380
03858,13-04-2029,20-04-2029,P009,C010,R002,S010,46,3200,0.05,139840,41952,153824,146832
03859,13-04-2029,20-04-2029,P003,C004,R004,S006,32,3200,0,102400,30720,112640,107520
03860,14-04-2029,21-04-2029,P005,C010,R001,S009,57,1200,0.15,58140,17442,63954,61047
03861,14-04-2029,21-04-2029,P005,C008,R002,S008,14,250,0,3500,1050,3850,3675
03862,15-04-2029,22-04-2029,P004,C002,R006,S008,34,1200,0,40800,12240,44880,42840
03863,15-04-2029,22-04-2029,P002,C006,R005,S005,84,1200,0.1,90720,27216,99792,95256
03864,16-04-2029,23-04-2029,P010,C005,R010,S005,92,1200,0.1,99360,29808,109296,104328
03865,16-04-2029,23-04-2029,P001,C002,R009,S009,71,4500,0.15,271575,81472.5,298732.5,285153.75
03866,17-04-2029,24-04-2029,P001,C003,R004,S003,47,250,0.1,10575,3172.5,11632.5,11103.75
03867,17-04-2029,24-04-2029,P002,C001,R006,S009,90,1200,0.15,91800,27540,100980,96390
03868,18-04-2029,25-04-2029,P009,C007,R005,S008,88,3200,0,281600,84480,309760,295680
03869,18-04-2029,25-04-2029,P009,C006,R005,S005,30,1200,0.05,34200,10260,37620,35910
03870,19-04-2029,26-04-2029,P004,C005,R009,S008,30,4500,0.05,128250,38475,141075,134662.5
03871,19-04-2029,26-04-2029,P001,C005,R003,S009,96,3200,0.15,261120,78336,287232,274176
03872,20-04-2029,27-04-2029,P006,C001,R003,S002,36,250,0,9000,2700,9900,9450
03873,20-04-2029,27-04-2029,P002,C009,R010,S002,32,4500,0.15,122400,36720,134640,128520
03874,21-04-2029,28-04-2029,P002,C001,R009,S005,68,1200,0,81600,24480,89760,85680
03875,21-04-2029,28-04-2029,P001,C007,R009,S004,21,250,0.15,4462.5,1338.75,4908.75,4685.625
03876,22-04-2029,29-04-2029,P008,C003,R008,S005,16,500,0.05,7600,2280,8360,7980
03877,22-04-2029,29-04-2029,P010,C009,R009,S009,8,1200,0,9600,2880,10560,10080
03878,23-04-2029,30-04-2029,P005,C001,R005,S006,67,4500,0.1,271350,81405,298485,284917.5
03879,23-04-2029,30-04-2029,P003,C009,R005,S008,91,3200,0.05,276640,82992,304304,290472
03880,24-04-2029,01-05-2029,P005,C001,R007,S005,45,3200,0.1,129600,38880,142560,136080
03881,24-04-2029,01-05-2029,P009,C005,R005,S005,95,250,0,23750,7125,26125,24937.5
03882,25-04-2029,02-05-2029,P009,C005,R004,S002,55,250,0.1,12375,3712.5,13612.5,12993.75
03883,25-04-2029,02-05-2029,P002,C001,R001,S003,42,1200,0.05,47880,14364,52668,50274
03884,26-04-2029,03-05-2029,P003,C007,R007,S001,76,1200,0.15,77520,23256,85272,81396
03885,26-04-2029,03-05-2029,P008,C001,R002,S003,53,500,0.15,22525,6757.5,24777.5,23651.25
03886,27-04-2029,04-05-2029,P005,C004,R008,S004,7,4500,0,31500,9450,34650,33075
03887,27-04-2029,04-05-2029,P009,C002,R005,S001,30,250,0.05,7125,2137.5,7837.5,7481.25
03888,28-04-2029,05-05-2029,P007,C006,R006,S005,75,500,0.1,33750,10125,37125,35437.5
03889,28-04-2029,05-05-2029,P007,C003,R010,S009,100,3200,0.15,272000,81600,299200,285600
03890,29-04-2029,06-05-2029,P009,C004,R007,S006,73,500,0.1,32850,9855,36135,34492.5
03891,29-04-2029,06-05-2029,P003,C003,R003,S009,24,250,0.1,5400,1620,5940,5670
03892,30-04-2029,07-05-2029,P007,C005,R009,S002,6,4500,0.1,24300,7290,26730,25515
03893,30-04-2029,07-05-2029,P004,C004,R001,S007,48,250,0.05,11400,3420,12540,11970
03894,01-05-2029,08-05-2029,P006,C001,R002,S009,58,1200,0.05,66120,19836,72732,69426
03895,01-05-2029,08-05-2029,P001,C006,R002,S001,67,250,0.05,15912.5,4773.75,17503.75,16708.125
03896,02-05-2029,09-05-2029,P003,C009,R004,S002,40,500,0.05,19000,5700,20900,19950
03897,02-05-2029,09-05-2029,P004,C001,R004,S007,24,1200,0.1,25920,7776,28512,27216
03898,03-05-2029,10-05-2029,P010,C007,R001,S002,22,3200,0.1,63360,19008,69696,66528
03899,03-05-2029,10-05-2029,P004,C007,R003,S010,38,3200,0,121600,36480,133760,127680
03900,04-05-2029,11-05-2029,P006,C003,R010,S002,71,4500,0.1,287550,86265,316305,301927.5
03901,04-05-2029,11-05-2029,P003,C010,R010,S006,40,3200,0.15,108800,32640,119680,114240
03902,05-05-2029,12-05-2029,P008,C006,R007,S008,64,500,0.05,30400,9120,33440,31920
03903,05-05-2029,12-05-2029,P007,C007,R003,S003,81,500,0.1,36450,10935,40095,38272.5
03904,06-05-2029,13-05-2029,P003,C006,R006,S006,47,4500,0.1,190350,57105,209385,199867.5
03905,06-05-2029,13-05-2029,P006,C005,R006,S007,46,3200,0,147200,44160,161920,154560
03906,07-05-2029,14-05-2029,P008,C003,R008,S007,100,3200,0.05,304000,91200,334400,319200
03907,07-05-2029,14-05-2029,P008,C006,R002,S001,26,500,0.05,12350,3705,13585,12967.5
03908,08-05-2029,15-05-2029,P002,C002,R010,S010,87,250,0,21750,6525,23925,22837.5
03909,08-05-2029,15-05-2029,P001,C002,R010,S007,17,500,0.15,7225,2167.5,7947.5,7586.25
03910,09-05-2029,16-05-2029,P009,C006,R002,S003,96,500,0.1,43200,12960,47520,45360
03911,09-05-2029,16-05-2029,P003,C009,R007,S008,57,3200,0.1,164160,49248,180576,172368
03912,10-05-2029,17-05-2029,P002,C001,R007,S002,50,500,0.1,22500,6750,24750,23625
03913,10-05-2029,17-05-2029,P001,C008,R007,S006,41,4500,0,184500,55350,202950,193725
03914,11-05-2029,18-05-2029,P006,C001,R009,S004,5,250,0.15,1062.5,318.75,1168.75,1115.625
03915,11-05-2029,18-05-2029,P005,C004,R001,S008,84,1200,0.1,90720,27216,99792,95256
03916,12-05-2029,19-05-2029,P001,C003,R003,S002,37,1200,0.15,37740,11322,41514,39627
03917,12-05-2029,19-05-2029,P007,C005,R005,S007,81,4500,0.15,309825,92947.5,340807.5,325316.25
03918,13-05-2029,20-05-2029,P001,C007,R008,S004,44,3200,0.05,133760,40128,147136,140448
03919,13-05-2029,20-05-2029,P007,C004,R002,S004,21,3200,0,67200,20160,73920,70560
03920,14-05-2029,21-05-2029,P009,C009,R006,S009,53,4500,0.05,226575,67972.5,249232.5,237903.75
03921,14-05-2029,21-05-2029,P008,C007,R001,S009,48,4500,0,216000,64800,237600,226800
03922,15-05-2029,22-05-2029,P001,C003,R006,S008,54,500,0.05,25650,7695,28215,26932.5
03923,15-05-2029,22-05-2029,P003,C006,R008,S007,96,1200,0.1,103680,31104,114048,108864
03924,16-05-2029,23-05-2029,P010,C002,R002,S007,66,3200,0,211200,63360,232320,221760
03925,16-05-2029,23-05-2029,P003,C003,R002,S009,52,4500,0.05,222300,66690,244530,233415
03926,17-05-2029,24-05-2029,P007,C010,R004,S001,50,250,0.15,10625,3187.5,11687.5,11156.25
03927,17-05-2029,24-05-2029,P003,C006,R003,S006,21,500,0,10500,3150,11550,11025
03928,18-05-2029,25-05-2029,P004,C001,R007,S006,94,250,0.1,21150,6345,23265,22207.5
03929,18-05-2029,25-05-2029,P009,C009,R006,S010,39,4500,0.1,157950,47385,173745,165847.5
03930,19-05-2029,26-05-2029,P004,C008,R006,S004,40,500,0.15,17000,5100,18700,17850
03931,19-05-2029,26-05-2029,P003,C002,R003,S006,51,250,0.1,11475,3442.5,12622.5,12048.75
03932,20-05-2029,27-05-2029,P002,C001,R008,S005,84,250,0.05,19950,5985,21945,20947.5
03933,20-05-2029,27-05-2029,P004,C004,R001,S008,61,3200,0.1,175680,52704,193248,184464
03934,21-05-2029,28-05-2029,P004,C010,R001,S003,57,250,0,14250,4275,15675,14962.5
03935,21-05-2029,28-05-2029,P008,C001,R005,S009,71,500,0.05,33725,10117.5,37097.5,35411.25
03936,22-05-2029,29-05-2029,P004,C010,R002,S004,70,250,0.15,14875,4462.5,16362.5,15618.75
03937,22-05-2029,29-05-2029,P005,C009,R002,S007,61,4500,0.05,260775,78232.5,286852.5,273813.75
03938,23-05-2029,30-05-2029,P001,C008,R007,S002,69,3200,0.05,209760,62928,230736,220248
03939,23-05-2029,30-05-2029,P003,C010,R005,S006,12,4500,0,54000,16200,59400,56700
03940,24-05-2029,31-05-2029,P007,C008,R003,S009,19,3200,0,60800,18240,66880,63840
03941,24-05-2029,31-05-2029,P002,C009,R003,S004,92,1200,0,110400,33120,121440,115920
03942,25-05-2029,01-06-2029,P002,C004,R002,S009,14,3200,0.15,38080,11424,41888,39984
03943,25-05-2029,01-06-2029,P004,C003,R006,S001,53,1200,0,63600,19080,69960,66780
03944,26-05-2029,02-06-2029,P004,C008,R008,S007,48,500,0.15,20400,6120,22440,21420
03945,26-05-2029,02-06-2029,P001,C006,R005,S009,54,3200,0.05,164160,49248,180576,172368
03946,27-05-2029,03-06-2029,P004,C005,R008,S002,13,250,0,3250,975,3575,3412.5
03947,27-05-2029,03-06-2029,P008,C001,R004,S005,11,3200,0.1,31680,9504,34848,33264
03948,28-05-2029,04-06-2029,P008,C006,R001,S003,27,4500,0.1,109350,32805,120285,114817.5
03949,28-05-2029,04-06-2029,P007,C003,R001,S003,18,250,0.15,3825,1147.5,4207.5,4016.25
03950,29-05-2029,05-06-2029,P009,C002,R005,S003,42,3200,0.05,127680,38304,140448,134064
03951,29-05-2029,05-06-2029,P008,C006,R010,S006,63,3200,0.1,181440,54432,199584,190512
03952,30-05-2029,06-06-2029,P010,C004,R004,S006,42,4500,0.15,160650,48195,176715,168682.5
03953,30-05-2029,06-06-2029,P005,C003,R010,S004,99,1200,0.05,112860,33858,124146,118503
03954,31-05-2029,07-06-2029,P004,C006,R004,S008,51,3200,0.1,146880,44064,161568,154224
03955,31-05-2029,07-06-2029,P007,C005,R007,S006,40,4500,0,180000,54000,198000,189000
03956,01-06-2029,08-06-2029,P007,C001,R009,S004,15,3200,0,48000,14400,52800,50400
03957,01-06-2029,08-06-2029,P006,C003,R010,S005,8,500,0.1,3600,1080,3960,3780
03958,02-06-2029,09-06-2029,P004,C001,R006,S001,31,4500,0.15,118575,35572.5,130432.5,124503.75
03959,02-06-2029,09-06-2029,P010,C008,R004,S005,9,1200,0.15,9180,2754,10098,9639
03960,03-06-2029,10-06-2029,P009,C005,R009,S003,11,1200,0.1,11880,3564,13068,12474
03961,03-06-2029,10-06-2029,P004,C008,R005,S004,71,500,0.1,31950,9585,35145,33547.5
03962,04-06-2029,11-06-2029,P009,C001,R009,S009,34,3200,0,108800,32640,119680,114240
03963,04-06-2029,11-06-2029,P009,C002,R003,S006,72,3200,0.1,207360,62208,228096,217728
03964,05-06-2029,12-06-2029,P008,C003,R009,S003,96,1200,0.05,109440,32832,120384,114912
03965,05-06-2029,12-06-2029,P006,C004,R001,S004,64,3200,0.15,174080,52224,191488,182784
03966,06-06-2029,13-06-2029,P001,C001,R008,S004,50,500,0.15,21250,6375,23375,22312.5
03967,06-06-2029,13-06-2029,P009,C003,R007,S001,8,250,0.05,1900,570,2090,1995
03968,07-06-2029,14-06-2029,P001,C008,R001,S001,19,500,0.05,9025,2707.5,9927.5,9476.25
03969,07-06-2029,14-06-2029,P004,C004,R008,S002,53,4500,0.15,202725,60817.5,222997.5,212861.25
03970,08-06-2029,15-06-2029,P003,C005,R001,S001,83,250,0.05,19712.5,5913.75,21683.75,20698.125
03971,08-06-2029,15-06-2029,P010,C005,R009,S009,11,250,0,2750,825,3025,2887.5
03972,09-06-2029,16-06-2029,P001,C004,R006,S002,26,3200,0,83200,24960,91520,87360
03973,09-06-2029,16-06-2029,P007,C008,R002,S009,52,1200,0.05,59280,17784,65208,62244
03974,10-06-2029,17-06-2029,P006,C001,R004,S001,6,500,0.15,2550,765,2805,2677.5
03975,10-06-2029,17-06-2029,P010,C001,R008,S009,62,4500,0.15,237150,71145,260865,249007.5
03976,11-06-2029,18-06-2029,P004,C006,R007,S010,30,3200,0.1,86400,25920,95040,90720
03977,11-06-2029,18-06-2029,P007,C007,R003,S008,20,1200,0,24000,7200,26400,25200
03978,12-06-2029,19-06-2029,P006,C004,R003,S008,91,1200,0,109200,32760,120120,114660
03979,12-06-2029,19-06-2029,P009,C002,R001,S005,21,250,0.15,4462.5,1338.75,4908.75,4685.625
03980,13-06-2029,20-06-2029,P006,C009,R007,S010,83,3200,0.1,239040,71712,262944,250992
03981,13-06-2029,20-06-2029,P010,C010,R001,S005,78,500,0,39000,11700,42900,40950
03982,14-06-2029,21-06-2029,P009,C002,R006,S001,16,1200,0.15,16320,4896,17952,17136
03983,14-06-2029,21-06-2029,P006,C008,R009,S003,11,3200,0.05,33440,10032,36784,35112
03984,15-06-2029,22-06-2029,P010,C006,R005,S006,74,4500,0.05,316350,94905,347985,332167.5
03985,15-06-2029,22-06-2029,P008,C006,R005,S005,74,4500,0.05,316350,94905,347985,332167.5
